bond condition,tension method,web width b/mm,height h/mm,top flange width bf/mm,top flange height hf/mm,low flange width bl/mm,low flange heighthl/mm,span L/m,h0/mm,cover for rein c/mm,hp/mm,cover for prestress ap/mm,As`/mm2,As/mm2,Ap/mm2,d1/mm,no.,d/mm,no..2,dpre/mm,no..3,fy/Mpa,fpu_Mpa,fpy/Mpa,Es_Mpa,Ep/Mpa,concrete grade,fc_Mpa,ft_Mpa,Ec_Mpa,tension force N/kN,sigma_pe_Mpa,sigma_con_Mpa,crack load Pcr/kN,crack moment Mcr/kN·m,ultimate load Pu/kN,ultimate moment Mu/kN·m,camber f/mm,moment corresponding to crack M/kN·m,load correspd to crack N/kN,average crack space /mm,Max crack width/mm,moment correspd to deflection1 M/kN·m,deflection1 f1/mm,load N/kN,deflection2 f2/mm,Deflection_Yielded_Dy_mm,Limit_Displacement_Du_mm,Ductility Coefficient μ,Stress_Increase_Dfps_Mpa,Mu (Ultimate Moment),Pu (Ultimate Load),Pcr (Cracking Load),Deflection f1/mm,Deflection f2/mm
B,X,76.2,304.8,38.5,67.31,38.5,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,29.9,12.1,38149,200,841.8,480,58.31,32.43,131.4,58.3,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,80,304.8,38.1,67.31,38.1,67.31,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,28.1,12.1,38149,200,827.4,480,58.31,31.52,131.4,58.41,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,77.5,304.8,36.8,67.31,36.8,67.31,1.905,228.6,25.4,259.1,45.72,314,141.9,114.2,9.5,2,3.175,2,5,6,496,1778.8,1688,188938,206842,70,23.6,12.1,38149,200,410.9,480,58.31,16.38,131.4,44.06,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,74.9,304.8,37.2,67.31,37.2,67.31,1.905,228.6,25.4,258.6,46.228,314,141.9,114.2,9.5,2,3.175,2,5,6,496,1778.8,1688,188938,206842,70,21.5,12.1,38149,200,442,480,58.31,17.51,131.4,44.4,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,42.7,304.8,54.2,69.85,54.2,69.85,1.905,228.6,25.4,257,47.752,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,25.2,12.1,38149,200,848.1,480,58.31,0,131.4,25.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,47.8,304.8,52.3,69.85,52.3,69.85,1.905,228.6,25.4,255.5,49.276,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,29.6,12.1,38149,200,779.1,480,58.31,0,131.4,35.14,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.5,304.8,54.1,69.85,54.1,69.85,1.905,228.6,25.4,263.7,41.148,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,25.7,12.1,38149,200,819.8,480,58.31,25.31,131.4,30.5,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45,304.8,52.7,69.85,52.7,69.85,1.905,228.6,25.4,268.2,36.576,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,25.3,12.1,38149,200,858.4,480,58.31,25.53,131.4,31.75,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,46.2,304.8,54,69.85,54,69.85,1.905,228.6,25.4,265.7,39.116,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1758.2,1688,188938,206842,70,23.9,12.1,38149,200,815,480,58.31,24.52,131.4,35.59,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,259.6,45.212,314,141.9,116.8,9.5,2,3.175,2,5,6,496,1765.1,1688,188938,206842,70,17.7,12.1,38149,200,723.9,480,58.31,0,131.4,22.82,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.9,304.8,53,69.85,53,69.85,1.905,228.6,25.4,254,50.8,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,32.1,12.1,38149,200,826,480,58.31,29.94,131.4,55.59,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.7,304.8,54.4,69.85,54.4,69.85,1.905,228.6,25.4,253,51.816,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,31.2,12.1,38149,200,821.2,480,58.31,29.37,131.4,56.49,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,254.8,50.038,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,29.9,12.1,38149,200,817,480,58.31,29.15,131.4,55.92,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.7,304.8,53.3,69.85,53.3,69.85,1.905,228.6,25.4,254.8,50.038,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,22.1,12.1,38149,200,820.5,480,58.31,29.83,131.4,52.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.7,304.8,53.3,69.85,53.3,69.85,1.905,228.6,25.4,255.3,49.53,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1758.2,1688,188938,206842,70,49.6,12.1,38149,200,768.8,480,58.31,30.17,131.4,58.18,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,266.7,38.1,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,22.6,12.1,38149,200,865.3,480,58.31,18.53,131.4,33.22,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,265.9,38.862,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1765.1,1688,188938,206842,70,22.3,12.1,38149,200,877.7,480,58.31,19.09,131.4,32.54,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.7,304.8,53.8,69.85,53.8,69.85,1.905,228.6,25.4,266.4,38.354,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,21.6,12.1,38149,200,868,480,58.31,18.75,131.4,32.09,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,266.7,38.1,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,21.4,12.1,38149,200,865.3,480,58.31,18.87,131.4,33.44,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.2,304.8,53.6,69.85,53.6,69.85,1.905,228.6,25.4,266.2,38.608,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,21.2,12.1,38149,200,868,480,58.31,18.98,131.4,33.55,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,266.4,38.354,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,20.8,12.1,38149,200,876.3,480,58.31,19.88,131.4,33.33,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,267.2,37.592,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,20.6,12.1,38149,200,866.7,480,58.31,19.77,131.4,32.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.4,304.8,53.8,69.85,53.8,69.85,1.905,228.6,25.4,257.6,47.244,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,32.1,12.1,38149,200,838.4,480,58.31,29.94,131.4,56.26,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,266.2,38.608,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,18.5,12.1,38149,200,867.4,480,58.31,19.88,131.4,32.43,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,265.9,38.862,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,18.5,12.1,38149,200,865.3,480,58.31,18.42,131.4,32.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.7,304.8,53.3,69.85,53.3,69.85,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,34.8,12.1,38149,200,835.6,480,58.31,32.43,131.4,57.85,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,266.7,38.1,314,141.9,78.1,9.5,2,3.175,2,5,4,496,1840.9,1688,188938,206842,70,15.9,12.1,38149,200,869.4,480,58.31,18.98,131.4,33.44,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,255.5,49.276,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,23.6,12.1,38149,200,817,480,58.31,29.49,131.4,52.42,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,47.2,304.8,52.6,69.85,52.6,69.85,1.905,228.6,25.4,256.8,48.006,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,22.8,12.1,38149,200,775.7,480,58.31,28.81,131.4,54.68,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54,69.85,54,69.85,1.905,228.6,25.4,256.8,48.006,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,22.3,12.1,38149,200,832.9,480,58.31,34.01,131.4,52.42,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,257,47.752,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,20.8,12.1,38149,200,826,480,58.31,30.39,131.4,44.51,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,257.6,47.244,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1765.1,1688,188938,206842,70,20.8,12.1,38149,200,828.7,480,58.31,31.63,131.4,53.44,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54,69.85,54,69.85,1.905,228.6,25.4,256.5,48.26,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,19.6,12.1,38149,200,803.2,480,58.31,30.5,131.4,52.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,41.9,304.8,55.2,69.85,55.2,69.85,1.905,228.6,25.4,257.3,47.498,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,18.2,12.1,38149,200,821.9,480,58.31,28.47,131.4,47.45,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.2,304.8,54.6,69.85,54.6,69.85,1.905,228.6,25.4,257.6,47.244,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,17.5,12.1,38149,200,819.1,480,58.31,28.58,131.4,48.58,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,44.5,304.8,54,69.85,54,69.85,1.905,228.6,25.4,257.8,46.99,314,141.9,156.1,9.5,2,3.175,2,5,8,496,1840.9,1688,188938,206842,70,16.5,12.1,38149,200,837.7,480,58.31,28.81,131.4,49.37,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.7,304.8,53.7,69.85,53.7,69.85,1.905,228.6,25.4,252,52.832,314,141.9,229,9.5,2,3.175,2,5,12,496,1778.8,1688,188938,206842,70,22.5,12.1,38149,200,799.1,480,58.31,44.4,131.4,52.65,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.2,304.8,53.6,69.85,53.6,69.85,1.905,228.6,25.4,253,51.816,314,141.9,229,9.5,2,3.175,2,5,12,496,1778.8,1688,188938,206842,70,22.8,12.1,38149,200,740.5,480,58.31,40.33,131.4,54.68,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,43.9,304.8,55.2,69.85,55.2,69.85,1.905,228.6,25.4,256.5,48.26,314,141.9,149.7,9.5,2,3.175,2,5,8,496,1778.8,1688,188938,206842,70,51.2,12.1,38149,200,871.5,480,58.31,34.01,131.4,58.98,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,45.2,304.8,53.6,69.85,53.6,69.85,1.905,228.6,25.4,256.3,48.514,314,141.9,114.2,9.5,2,3.175,2,5,6,496,1778.8,1688,188938,206842,70,23.2,12.1,38149,200,439.2,480,58.31,15.37,131.4,42.25,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
B,X,46.7,304.8,52.8,69.85,52.8,69.85,1.905,228.6,25.4,258.6,46.228,314,141.9,114.2,9.5,2,3.175,2,5,6,496,1778.8,1688,188938,206842,70,21.2,12.1,38149,200,455.1,480,58.31,16.83,131.4,44.4,0.97,0.55Mu,???????20ksi,149,0.16,130.832,3.81,131.4,71.374,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,190.5/223.6,63.5/30.4,314,142,125.8,9.5,2,3.175,2,9.5/9.5,2,496,1778.8,1792.6,188938,197121/124105,70,82.74,12.1,38149,200,455.1,480,61.52,16.83,132.82,44.4,1.27,0.55Mu,???????20ksi,79.2,1.23,130.832,6.48,132.82,81.64,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,190.5/223.5,63.5/30.4,314,142,109.7,9.5,2,3.175,2,9.5/9.5,2,496,1965,1792.6,188938,197121,70,82.74,12.1,38149,200,455.1,480,45.33,16.83,110.98,44.4,0.48,0.55Mu,???????20ksi,77,4.07,130.832,5.21,110.98,132.41,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,155.6,98.425,314,142,54.8,9.5,2,3.175,2,9.5,2,496,1965,1792.6,188938,197121,70,82.74,12.1,38149,200,455.1,480,29.36,16.83,72.1,44.4,0.43,0.55Mu,???????20ksi,81.8,3.75,130.832,3.4,72.1,90.17,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,155.6,98.425,314,142,98.7,9.5,2,3.175,2,12.7,2,496,1862,1689.2,188938,189605,70,82.74,12.1,38149,200,455.1,480,28.91,16.83,79.89,44.4,0.48,0.55Mu,???????20ksi,150.9,4.44,130.832,3.51,79.89,51.66,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,109.7,9.5,2,3.175,2,9.5/9.5,2,496,1965,1792.6,188938,197121,70,82.74,12.1,38149,200,455.1,480,53.38,16.83,108.04,44.4,0.76,0.55Mu,???????20ksi,78.5,4.44,130.832,8,108.04,121.03,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,153.5,9.5,2,3.175,2,9.5/12.7,2,496,1965,1792.6/1689.2,188938,197121/189605,70,82.74,12.1,38149,200,455.1,480,47.02,16.83,136.24,44.4,0.61,0.55Mu,???????20ksi,101.1,2.22,130.832,4.88,136.24,108.66,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,197.4,9.5,2,3.175,2,12.7/12.7,2,496,1862,1689.2,188938,189605,70,82.74,12.1,38149,200,455.1,480,57.82,16.83,145.89,44.4,0.81,0.55Mu,???????20ksi,94.5,3.44,130.832,5.77,145.89,98.81,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,127,254,88.9,57.15,52.8,69.85,2.4384,228.6,25.4,155.6,98.425,314,142,71,9.5,2,3.175,2,9.5,2,496,2172,1689.2,188938,124105,70,82.74,12.1,38149,200,455.1,480,22.24,16.83,96.52,44.4,0.3,0.55Mu,???????20ksi,144.5,3.44,130.832,1.4,96.52,48.01,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,155.6,98.425,314,142,71,9.5,2,3.175,2,9.5,2,496,2172,1689.2,188938,124105,70,82.74,12.1,38149,200,455.1,480,27.13,16.83,81.35,44.4,0.56,0.55Mu,???????20ksi,135.9,2.33,130.832,2.54,81.35,59.18,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,155.6,98.425,314,142,122.6,9.5,2,3.175,2,12.7,2,496,2068,1689.2,188938,124105,70,82.74,12.1,38149,200,455.1,480,34.25,16.83,103.1,44.4,0.81,0.55Mu,???????20ksi,80.8,2.34,130.832,4.32,103.1,140.21,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,125.8,9.5,2,3.175,2,9.5/9.5,2,496,2068,1792.6,188938,197121/124105,70,82.74,12.1,38149,200,455.1,480,52.93,16.83,120.81,44.4,0.66,0.55Mu,???????20ksi,54.9,1.97,130.832,4.11,120.81,98.91,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,177.4,9.5,2,3.175,2,9.5/12.7,2,496,2068,1689.2,188938,197121/124105,70,82.74,12.1,38149,200,455.1,480,68.05,16.83,150.43,44.4,0.61,0.55Mu,???????20ksi,64.8,1.73,130.832,3.12,150.43,115.82,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/155.6,30.48/98.4,314,142,169.7,9.5,2,3.175,2,12.7/9.5,2,496,2068,1792.6,188938,189605/124105,70,82.74,12.1,38149,200,455.1,480,69.57,16.83,152.97,44.4,0.97,0.55Mu,???????20ksi,54.4,1.5,130.832,3.05,152.97,79.07,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/190.5,30.48/63.5,314,142,109.7,9.5,2,3.175,2,9.5/9.5,2,496,1965,1792.6,188938,197121,70,82.74,12.1,38149,200,455.1,480,44.88,16.83,119.61,44.4,0.84,0.55Mu,???????20ksi,87.9,3.9,130.832,6.6,119.61,143,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
H,X,127,254,88.9,57.15,52.8,69.85,3.048,228.6,25.4,223.52/190.5,30.48/63.5,314,142,109.7,9.5,2,3.175,2,9.5/9.5,2,496,1965,1792.6,188938,197121,70,82.74,12.1,38149,200,455.1,480,47.77,16.83,119.26,44.4,1.5,0.55Mu,???????20ksi,76.2,3.03,130.832,4.42,119.26,147.4,12.446,71.374,4.87,609.52,10726277.76,2337958.51,314600,2.84E-13,4.26E-13
U,X,240,600,180,108,52.8,69.85,3.3,228.6,25.4,223.52/190.5,30.48/63.5,1243,556,420,16,2,12,11,15.2,3,421.7,1920,1860,201000,195000,70,45.41,12.1,32500,200,455.1,480,200,16.83,800,44.4,1.5,0.55Mu,???????20ksi,76.2,3.03,130.832,62,119.26,147.4,12.446,71.374,4.87,609.52,10726277.76,5792649.2,314600,2.84E-13,4.26E-13
U,X,240,600,180,108,52.8,69.85,3.3,228.6,25.4,223.52/190.5,30.48/63.5,1243,556,420,16,2,12,11,15.2,3,421.7,1920,1860,201000,195000,70,45.41,12.1,32500,200,455.1,480,230,16.83,880,44.4,1.5,0.55Mu,???????20ksi,76.2,3.03,130.832,58,119.26,147.4,12.446,71.374,4.87,609.52,10726277.76,5792649.2,314600,2.84E-13,4.26E-13
U,X,240,600,180,108,52.8,69.85,3.3,228.6,25.4,223.52/190.5,30.48/63.5,1243,556,420,16,2,12,11,15.2,3,421.7,1920,1860,201000,195000,70,45.41,12.1,32500,80,455.1,480,150,16.83,750,44.4,1.5,0.55Mu,???????20ksi,76.2,3.03,130.832,64,119.26,147.4,12.446,71.374,4.87,609.52,10726277.76,5792649.2,314600,2.84E-13,4.26E-13
